fgsm_max_success_rate,pgd_success_rate,cw_success_rate,feature_perturb_success_rate,precision_attack_success_rate,centroid_evasion_success_rate,p_success_mean,p_success_max,poisoning
0.8348623853211009,0.42201834862385323,0.8165137614678899,0.1559633027522936,0.275,0.6788990825688074,0.5305428134556575,0.8348623853211009,"{'baseline_recall': 0.5648854961832062, 'baseline_prauc': 0.5391391164955308, 'rates': {'label_flip_0.0010': {'attack_type': 'label_flip', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5391391164955308, 'kl_divergence': 0.0, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'label_flip_0.0030': {'attack_type': 'label_flip', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5380177935719588, 'kl_divergence': 0.13910277542916383, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'label_flip_0.0050': {'attack_type': 'label_flip', 'poisoned_recall': 0.5954198473282443, 'poisoned_prauc': 0.5426877448549218, 'kl_divergence': 0.05536735939927105, 'n_missed_per_1000': np.float64(219.0083), 'recall_degradation': -0.030534351145038108, 'degradation_pct': -5.405405405405394}, 'label_flip_0.0100': {'attack_type': 'label_flip', 'poisoned_recall': 0.5801526717557252, 'poisoned_prauc': 0.5231847041858666, 'kl_divergence': 0.1406902781257697, 'n_missed_per_1000': np.float64(227.2727), 'recall_degradation': -0.015267175572518998, 'degradation_pct': -2.702702702702687}, 'label_flip_0.0150': {'attack_type': 'label_flip', 'poisoned_recall': 0.5954198473282443, 'poisoned_prauc': 0.5293792360571647, 'kl_divergence': 0.147135853337357, 'n_missed_per_1000': np.float64(219.0083), 'recall_degradation': -0.030534351145038108, 'degradation_pct': -5.405405405405394}, 'label_flip_0.0200': {'attack_type': 'label_flip', 'poisoned_recall': 0.6335877862595419, 'poisoned_prauc': 0.5389434805242286, 'kl_divergence': 0.05863183673872305, 'n_missed_per_1000': np.float64(198.3471), 'recall_degradation': -0.06870229007633577, 'degradation_pct': -12.162162162162142}, 'label_flip_0.0250': {'attack_type': 'label_flip', 'poisoned_recall': 0.6030534351145038, 'poisoned_prauc': 0.538339487032885, 'kl_divergence': 0.15526022890270025, 'n_missed_per_1000': np.float64(214.876), 'recall_degradation': -0.03816793893129766, 'degradation_pct': -6.756756756756747}, 'label_flip_0.0300': {'attack_type': 'label_flip', 'poisoned_recall': 0.6870229007633588, 'poisoned_prauc': 0.5765649634780033, 'kl_divergence': 0.15663680070931904, 'n_missed_per_1000': np.float64(169.4215), 'recall_degradation': -0.12213740458015265, 'degradation_pct': -21.621621621621617}, 'label_flip_0.0400': {'attack_type': 'label_flip', 'poisoned_recall': 0.6183206106870229, 'poisoned_prauc': 0.5054833340228357, 'kl_divergence': 0.08379129337361857, 'n_missed_per_1000': np.float64(206.6116), 'recall_degradation': -0.05343511450381677, 'degradation_pct': -9.459459459459454}, 'label_flip_0.0500': {'attack_type': 'label_flip', 'poisoned_recall': 0.549618320610687, 'poisoned_prauc': 0.5451141628234637, 'kl_divergence': 0.1255278311624808, 'n_missed_per_1000': np.float64(243.8017), 'recall_degradation': 0.01526717557251911, 'degradation_pct': 2.702702702702707}, 'label_flip_0.0750': {'attack_type': 'label_flip', 'poisoned_recall': 0.6335877862595419, 'poisoned_prauc': 0.5416523328666996, 'kl_divergence': 0.6565842543931243, 'n_missed_per_1000': np.float64(198.3471), 'recall_degradation': -0.06870229007633577, 'degradation_pct': -12.162162162162142}, 'label_flip_0.1000': {'attack_type': 'label_flip', 'poisoned_recall': 0.6259541984732825, 'poisoned_prauc': 0.5394026406424818, 'kl_divergence': 0.0452855705957653, 'n_missed_per_1000': np.float64(202.4793), 'recall_degradation': -0.06106870229007633, 'degradation_pct': -10.810810810810809}, 'targeted_flip_0.0010': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5391391164955308, 'kl_divergence': 0.0, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'targeted_flip_0.0030': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5421643006722916, 'kl_divergence': 0.05731770938813266, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'targeted_flip_0.0050': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6335877862595419, 'poisoned_prauc': 0.554767778333318, 'kl_divergence': 0.12564925556117432, 'n_missed_per_1000': np.float64(198.3471), 'recall_degradation': -0.06870229007633577, 'degradation_pct': -12.162162162162142}, 'targeted_flip_0.0100': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6183206106870229, 'poisoned_prauc': 0.5273234468427281, 'kl_divergence': 0.03771036330597939, 'n_missed_per_1000': np.float64(206.6116), 'recall_degradation': -0.05343511450381677, 'degradation_pct': -9.459459459459454}, 'targeted_flip_0.0150': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6259541984732825, 'poisoned_prauc': 0.5433897233718885, 'kl_divergence': 0.03725937766776222, 'n_missed_per_1000': np.float64(202.4793), 'recall_degradation': -0.06106870229007633, 'degradation_pct': -10.810810810810809}, 'targeted_flip_0.0200': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.5954198473282443, 'poisoned_prauc': 0.537476388024662, 'kl_divergence': 0.042207276427643096, 'n_missed_per_1000': np.float64(219.0083), 'recall_degradation': -0.030534351145038108, 'degradation_pct': -5.405405405405394}, 'targeted_flip_0.0250': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6335877862595419, 'poisoned_prauc': 0.556196302584873, 'kl_divergence': 0.05762868916974773, 'n_missed_per_1000': np.float64(198.3471), 'recall_degradation': -0.06870229007633577, 'degradation_pct': -12.162162162162142}, 'targeted_flip_0.0300': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5170027973163772, 'kl_divergence': 0.14945648651837967, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'targeted_flip_0.0400': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.5877862595419847, 'poisoned_prauc': 0.5320569254895451, 'kl_divergence': 0.05326882643993759, 'n_missed_per_1000': np.float64(223.1405), 'recall_degradation': -0.022900763358778553, 'degradation_pct': -4.054054054054041}, 'targeted_flip_0.0500': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5436011375839226, 'kl_divergence': 0.0909747294188783, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'targeted_flip_0.0750': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5361220645110998, 'kl_divergence': 0.17855319094003227, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'targeted_flip_0.1000': {'attack_type': 'targeted_flip', 'poisoned_recall': 0.6030534351145038, 'poisoned_prauc': 0.5335767720374742, 'kl_divergence': 0.057449208345833225, 'n_missed_per_1000': np.float64(214.876), 'recall_degradation': -0.03816793893129766, 'degradation_pct': -6.756756756756747}, 'feature_perturb_0.0010': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5391391164955308, 'kl_divergence': 0.0, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'feature_perturb_0.0030': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5270245802505655, 'kl_divergence': 0.06154958177912155, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'feature_perturb_0.0050': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.5877862595419847, 'poisoned_prauc': 0.5192784146991641, 'kl_divergence': 0.17874020068792681, 'n_missed_per_1000': np.float64(223.1405), 'recall_degradation': -0.022900763358778553, 'degradation_pct': -4.054054054054041}, 'feature_perturb_0.0100': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.5419847328244275, 'poisoned_prauc': 0.5135356019494526, 'kl_divergence': 0.039589139087350275, 'n_missed_per_1000': np.float64(247.9339), 'recall_degradation': 0.022900763358778664, 'degradation_pct': 4.054054054054061}, 'feature_perturb_0.0150': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.648854961832061, 'poisoned_prauc': 0.5245821220866149, 'kl_divergence': 0.14895004243320137, 'n_missed_per_1000': np.float64(190.0826), 'recall_degradation': -0.08396946564885488, 'degradation_pct': -14.864864864864849}, 'feature_perturb_0.0200': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.6259541984732825, 'poisoned_prauc': 0.5692686504468172, 'kl_divergence': 0.13643324843443286, 'n_missed_per_1000': np.float64(202.4793), 'recall_degradation': -0.06106870229007633, 'degradation_pct': -10.810810810810809}, 'feature_perturb_0.0250': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.5190839694656488, 'poisoned_prauc': 0.5053192877705782, 'kl_divergence': 0.0708411353366083, 'n_missed_per_1000': np.float64(260.3306), 'recall_degradation': 0.04580152671755733, 'degradation_pct': 8.108108108108121}, 'feature_perturb_0.0300': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.5801526717557252, 'poisoned_prauc': 0.5519380709759719, 'kl_divergence': 0.038118426165616164, 'n_missed_per_1000': np.float64(227.2727), 'recall_degradation': -0.015267175572518998, 'degradation_pct': -2.702702702702687}, 'feature_perturb_0.0400': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.6335877862595419, 'poisoned_prauc': 0.5294737342554612, 'kl_divergence': 0.24751195844804003, 'n_missed_per_1000': np.float64(198.3471), 'recall_degradation': -0.06870229007633577, 'degradation_pct': -12.162162162162142}, 'feature_perturb_0.0500': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.5725190839694656, 'poisoned_prauc': 0.49875402980663536, 'kl_divergence': 0.5343586761151182, 'n_missed_per_1000': np.float64(231.405), 'recall_degradation': -0.007633587786259444, 'degradation_pct': -1.351351351351334}, 'feature_perturb_0.0750': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.6412213740458015, 'poisoned_prauc': 0.5751490326025681, 'kl_divergence': 0.2235375991781315, 'n_missed_per_1000': np.float64(194.2149), 'recall_degradation': -0.07633587786259532, 'degradation_pct': -13.513513513513495}, 'feature_perturb_0.1000': {'attack_type': 'feature_perturb', 'poisoned_recall': 0.7022900763358778, 'poisoned_prauc': 0.5285391975145213, 'kl_divergence': 0.07609131647475674, 'n_missed_per_1000': np.float64(161.157), 'recall_degradation': -0.13740458015267165, 'degradation_pct': -24.324324324324305}, 'gain_guided_0.0010': {'attack_type': 'gain_guided', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5391391164955308, 'kl_divergence': 0.0, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'gain_guided_0.0030': {'attack_type': 'gain_guided', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5440335691128497, 'kl_divergence': 0.15066062715845177, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'gain_guided_0.0050': {'attack_type': 'gain_guided', 'poisoned_recall': 0.48091603053435117, 'poisoned_prauc': 0.5385690477479498, 'kl_divergence': 0.15547707465875052, 'n_missed_per_1000': np.float64(280.9917), 'recall_degradation': 0.08396946564885499, 'degradation_pct': 14.864864864864868}, 'gain_guided_0.0100': {'attack_type': 'gain_guided', 'poisoned_recall': 0.5877862595419847, 'poisoned_prauc': 0.5632993924878542, 'kl_divergence': 0.1562968734634571, 'n_missed_per_1000': np.float64(223.1405), 'recall_degradation': -0.022900763358778553, 'degradation_pct': -4.054054054054041}, 'gain_guided_0.0150': {'attack_type': 'gain_guided', 'poisoned_recall': 0.6412213740458015, 'poisoned_prauc': 0.5507969908670436, 'kl_divergence': 0.13387721506237005, 'n_missed_per_1000': np.float64(194.2149), 'recall_degradation': -0.07633587786259532, 'degradation_pct': -13.513513513513495}, 'gain_guided_0.0200': {'attack_type': 'gain_guided', 'poisoned_recall': 0.6183206106870229, 'poisoned_prauc': 0.5170468349547165, 'kl_divergence': 0.06013614154836364, 'n_missed_per_1000': np.float64(206.6116), 'recall_degradation': -0.05343511450381677, 'degradation_pct': -9.459459459459454}, 'gain_guided_0.0250': {'attack_type': 'gain_guided', 'poisoned_recall': 0.5954198473282443, 'poisoned_prauc': 0.544272025301648, 'kl_divergence': 0.054804994212429375, 'n_missed_per_1000': np.float64(219.0083), 'recall_degradation': -0.030534351145038108, 'degradation_pct': -5.405405405405394}, 'gain_guided_0.0300': {'attack_type': 'gain_guided', 'poisoned_recall': 0.5801526717557252, 'poisoned_prauc': 0.5481294191784525, 'kl_divergence': 0.0299363914339715, 'n_missed_per_1000': np.float64(227.2727), 'recall_degradation': -0.015267175572518998, 'degradation_pct': -2.702702702702687}, 'gain_guided_0.0400': {'attack_type': 'gain_guided', 'poisoned_recall': 0.5954198473282443, 'poisoned_prauc': 0.5061497217726671, 'kl_divergence': 0.12398390672229366, 'n_missed_per_1000': np.float64(219.0083), 'recall_degradation': -0.030534351145038108, 'degradation_pct': -5.405405405405394}, 'gain_guided_0.0500': {'attack_type': 'gain_guided', 'poisoned_recall': 0.6183206106870229, 'poisoned_prauc': 0.5244911787910778, 'kl_divergence': 0.04192199965040039, 'n_missed_per_1000': np.float64(206.6116), 'recall_degradation': -0.05343511450381677, 'degradation_pct': -9.459459459459454}, 'gain_guided_0.0750': {'attack_type': 'gain_guided', 'poisoned_recall': 0.6030534351145038, 'poisoned_prauc': 0.5420081332812656, 'kl_divergence': 0.1163256512163555, 'n_missed_per_1000': np.float64(214.876), 'recall_degradation': -0.03816793893129766, 'degradation_pct': -6.756756756756747}, 'gain_guided_0.1000': {'attack_type': 'gain_guided', 'poisoned_recall': 0.6030534351145038, 'poisoned_prauc': 0.5533161021551893, 'kl_divergence': 0.11866727860511042, 'n_missed_per_1000': np.float64(214.876), 'recall_degradation': -0.03816793893129766, 'degradation_pct': -6.756756756756747}, 'clean_label_0.0010': {'attack_type': 'clean_label', 'poisoned_recall': 0.5648854961832062, 'poisoned_prauc': 0.5450095467320131, 'kl_divergence': 0.168716993351085, 'n_missed_per_1000': np.float64(235.5372), 'recall_degradation': 0.0, 'degradation_pct': 0.0}, 'clean_label_0.0030': {'attack_type': 'clean_label', 'poisoned_recall': 0.5801526717557252, 'poisoned_prauc': 0.5281940907256149, 'kl_divergence': 0.12760673416375096, 'n_missed_per_1000': np.float64(227.2727), 'recall_degradation': -0.015267175572518998, 'degradation_pct': -2.702702702702687}, 'clean_label_0.0050': {'attack_type': 'clean_label', 'poisoned_recall': 0.6412213740458015, 'poisoned_prauc': 0.5368881335517492, 'kl_divergence': 0.1257970230996463, 'n_missed_per_1000': np.float64(194.2149), 'recall_degradation': -0.07633587786259532, 'degradation_pct': -13.513513513513495}, 'clean_label_0.0100': {'attack_type': 'clean_label', 'poisoned_recall': 0.6030534351145038, 'poisoned_prauc': 0.5368528172586489, 'kl_divergence': 0.08245777192015522, 'n_missed_per_1000': np.float64(214.876), 'recall_degradation': -0.03816793893129766, 'degradation_pct': -6.756756756756747}, 'clean_label_0.0150': {'attack_type': 'clean_label', 'poisoned_recall': 0.6335877862595419, 'poisoned_prauc': 0.5188646583600951, 'kl_divergence': 0.7599896145098521, 'n_missed_per_1000': np.float64(198.3471), 'recall_degradation': -0.06870229007633577, 'degradation_pct': -12.162162162162142}, 'clean_label_0.0200': {'attack_type': 'clean_label', 'poisoned_recall': 0.5877862595419847, 'poisoned_prauc': 0.5475866925579459, 'kl_divergence': 0.07180436040942223, 'n_missed_per_1000': np.float64(223.1405), 'recall_degradation': -0.022900763358778553, 'degradation_pct': -4.054054054054041}, 'clean_label_0.0250': {'attack_type': 'clean_label', 'poisoned_recall': 0.5801526717557252, 'poisoned_prauc': 0.538231781477847, 'kl_divergence': 0.12325940319671398, 'n_missed_per_1000': np.float64(227.2727), 'recall_degradation': -0.015267175572518998, 'degradation_pct': -2.702702702702687}, 'clean_label_0.0300': {'attack_type': 'clean_label', 'poisoned_recall': 0.5419847328244275, 'poisoned_prauc': 0.5275612938086716, 'kl_divergence': 0.18828202592899254, 'n_missed_per_1000': np.float64(247.9339), 'recall_degradation': 0.022900763358778664, 'degradation_pct': 4.054054054054061}, 'clean_label_0.0400': {'attack_type': 'clean_label', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5299792059302145, 'kl_divergence': 0.12017493908951568, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'clean_label_0.0500': {'attack_type': 'clean_label', 'poisoned_recall': 0.6183206106870229, 'poisoned_prauc': 0.5468363041479852, 'kl_divergence': 0.08956287161232945, 'n_missed_per_1000': np.float64(206.6116), 'recall_degradation': -0.05343511450381677, 'degradation_pct': -9.459459459459454}, 'clean_label_0.0750': {'attack_type': 'clean_label', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5638998998914294, 'kl_divergence': 0.07183405554475984, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'clean_label_0.1000': {'attack_type': 'clean_label', 'poisoned_recall': 0.6259541984732825, 'poisoned_prauc': 0.5274742049073735, 'kl_divergence': 0.1365400778067389, 'n_missed_per_1000': np.float64(202.4793), 'recall_degradation': -0.06106870229007633, 'degradation_pct': -10.810810810810809}, 'backdoor_0.0010': {'attack_type': 'backdoor', 'poisoned_recall': 0.5801526717557252, 'poisoned_prauc': 0.5482075698388807, 'kl_divergence': 0.16104514858217225, 'n_missed_per_1000': np.float64(227.2727), 'recall_degradation': -0.015267175572518998, 'degradation_pct': -2.702702702702687}, 'backdoor_0.0030': {'attack_type': 'backdoor', 'poisoned_recall': 0.5725190839694656, 'poisoned_prauc': 0.5446132202142434, 'kl_divergence': 0.03326516995308527, 'n_missed_per_1000': np.float64(231.405), 'recall_degradation': -0.007633587786259444, 'degradation_pct': -1.351351351351334}, 'backdoor_0.0050': {'attack_type': 'backdoor', 'poisoned_recall': 0.5877862595419847, 'poisoned_prauc': 0.5395113032186836, 'kl_divergence': 0.056093836201424684, 'n_missed_per_1000': np.float64(223.1405), 'recall_degradation': -0.022900763358778553, 'degradation_pct': -4.054054054054041}, 'backdoor_0.0100': {'attack_type': 'backdoor', 'poisoned_recall': 0.6030534351145038, 'poisoned_prauc': 0.5370817132782126, 'kl_divergence': 0.06731686052563547, 'n_missed_per_1000': np.float64(214.876), 'recall_degradation': -0.03816793893129766, 'degradation_pct': -6.756756756756747}, 'backdoor_0.0150': {'attack_type': 'backdoor', 'poisoned_recall': 0.549618320610687, 'poisoned_prauc': 0.5281867482626353, 'kl_divergence': 0.40036926614604107, 'n_missed_per_1000': np.float64(243.8017), 'recall_degradation': 0.01526717557251911, 'degradation_pct': 2.702702702702707}, 'backdoor_0.0200': {'attack_type': 'backdoor', 'poisoned_recall': 0.5725190839694656, 'poisoned_prauc': 0.5374186882193293, 'kl_divergence': 0.14241816824580084, 'n_missed_per_1000': np.float64(231.405), 'recall_degradation': -0.007633587786259444, 'degradation_pct': -1.351351351351334}, 'backdoor_0.0250': {'attack_type': 'backdoor', 'poisoned_recall': 0.549618320610687, 'poisoned_prauc': 0.5459129425494799, 'kl_divergence': 0.1545483711398764, 'n_missed_per_1000': np.float64(243.8017), 'recall_degradation': 0.01526717557251911, 'degradation_pct': 2.702702702702707}, 'backdoor_0.0300': {'attack_type': 'backdoor', 'poisoned_recall': 0.4961832061068702, 'poisoned_prauc': 0.524145251731273, 'kl_divergence': 0.1331626146749978, 'n_missed_per_1000': np.float64(272.7273), 'recall_degradation': 0.06870229007633594, 'degradation_pct': 12.162162162162172}, 'backdoor_0.0400': {'attack_type': 'backdoor', 'poisoned_recall': 0.5190839694656488, 'poisoned_prauc': 0.5272534582368322, 'kl_divergence': 0.06636934876109694, 'n_missed_per_1000': np.float64(260.3306), 'recall_degradation': 0.04580152671755733, 'degradation_pct': 8.108108108108121}, 'backdoor_0.0500': {'attack_type': 'backdoor', 'poisoned_recall': 0.6106870229007634, 'poisoned_prauc': 0.5797055077955892, 'kl_divergence': 0.12959040763540883, 'n_missed_per_1000': np.float64(210.7438), 'recall_degradation': -0.04580152671755722, 'degradation_pct': -8.108108108108102}, 'backdoor_0.0750': {'attack_type': 'backdoor', 'poisoned_recall': 0.5419847328244275, 'poisoned_prauc': 0.5279353994321325, 'kl_divergence': 0.19128566089730276, 'n_missed_per_1000': np.float64(247.9339), 'recall_degradation': 0.022900763358778664, 'degradation_pct': 4.054054054054061}, 'backdoor_0.1000': {'attack_type': 'backdoor', 'poisoned_recall': 0.5190839694656488, 'poisoned_prauc': 0.5458065374868418, 'kl_divergence': 0.1918510753211649, 'n_missed_per_1000': np.float64(260.3306), 'recall_degradation': 0.04580152671755733, 'degradation_pct': 8.108108108108121}}}"
